#Digilent WaveForms Oscilloscope Acquisition
#Device Name: ADP3450
#Serial Number: SN:210018B48893
#Date Time: 2025-02-21 12:52:54.217.222.820
#Sample rate: 5e+07Hz
#Samples: 32768
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 2.1 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: -5 V Attenuation: 1 X Coupling: DC Bandwidth: Full Sample Mode: Average
#Channel 2: Range: 1 V/div Offset: -5 V Attenuation: 1 X Coupling: DC Bandwidth: Full Sample Mode: Average
#Channel 3: Range: 1 V/div Offset: -5 V Attenuation: 1 X Coupling: DC Bandwidth: Full Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: DC
#Offset: 3.3 V

Time (s),Channel 1 (V),Channel 2 (V),Channel 3 (V)
-0.0004965749397590362,7.959485041795796,-0.01162176073978038,6.703046237252157
-0.0004965549397590362,7.964440156108339,-0.01494749034194065,6.709703169611116
-0.0004965349397590362,7.952878222712405,-0.003307436734377944,6.698053537982938
-0.0004965149397590362,7.964440156108318,1.829286777716007e-05,6.713031635790569
-0.0004964949397590361,7.969395270420865,-0.01494749034185596,6.742987831405898
-0.0004964749397590361,7.964440156108339,0.008332616873087971,6.739659365226426
-0.0004964549397590361,7.964440156108303,-0.01827321994407156,6.737995132136692
-0.0004964349397590361,7.954529927483271,-0.009958895938687264,6.737995132136709
-0.0004964149397590361,7.964440156108294,-0.003307436734396093,6.747980530675179
-0.0004963949397590362,7.939664584545658,-0.01328462554086052,6.774608260110975
-0.0004963749397590362,7.957833337024948,-0.01328462554086052,6.779600959380185
-0.0004963549397590362,7.952878222712405,-0.008296031137619231,6.776272493200706
-0.0004963349397590362,7.962788451337492,-0.01328462554086052,6.777936726290446
-0.0004963149397590362,7.964440156108339,0.006669752072104629,6.792914824098103
-0.0004962949397590361,7.949574813170752,-0.01328462554092101,6.789586357918648
-0.0004962749397590361,7.961136746566631,-0.02991327355166451,6.796243290277626
-0.0004962549397590361,7.957833337024961,-0.02991327355157982,6.807892921905768
-0.0004962349397590361,7.961136746566668,-0.006633166336554221,6.809557154995495
-0.0004962149397590361,7.974350384733389,-0.01494749034193158,6.806228688816066
-0.0004961949397590361,7.954529927483266,-0.009958895938693315,6.83119218516213
-0.0004961749397590362,7.961136746566641,-0.006633166336536074,6.837849117521059
-0.0004961549397590362,7.959485041795796,-0.004970301535458077,6.827863718982638
-0.0004961349397590362,7.947923108399863,0.009995481674265783,6.834520651341597
-0.0004961149397590362,7.947923108399863,-0.001644571933297811,6.852827215328734
-0.0004960949397590362,7.962788451337465,-0.00330743673437492,6.852827215328734
-0.0004960749397590361,7.957833337024996,0.005006887270970051,6.856155681508262
-0.0004960549397590361,7.971046975191699,-0.009958895938693315,6.869469546226052
-0.0004960349397590361,7.962788451337468,-0.008296031137607131,6.847834516059661
-0.0004960149397590361,7.956181632254127,-0.004970301535488325,6.887776110213251
-0.0004959949397590361,7.971046975191712,-0.02159894954623271,6.877790711674833
-0.0004959749397590362,7.961136746566623,-0.0049703015354732,6.879454944764591
-0.0004959549397590362,7.94957481317071,-0.01328462554086052,6.891104576392748
-0.0004959349397590362,7.961136746566644,-0.003307436734377944,6.887776110213268
-0.0004959149397590362,7.947923108399863,-0.004970301535458077,6.904418441110666
-0.0004958949397590362,7.956181632254101,-0.004970301535458077,6.897761508751707
-0.0004958749397590361,7.964440156108231,-0.0149474903419709,6.899425741841477
-0.0004958549397590361,7.934709470233154,-0.0232618143472463,6.907746907290163
-0.0004958349397590361,7.954529927483284,0.003344022469901129,6.912739606559371
